filename,status,var_raw,mean_raw,pct10_raw,tenengrad_raw,norm_laplacian_raw,reason,dupe_distance
02_00056.jpg,keep,195.33649,122.50248,71.00000,13006.27130,204.68458,,8
02_00057.jpg,keep,195.67145,125.67577,78.00000,12573.15199,195.94878,,10
02_00058.jpg,keep,260.38528,122.63137,61.00000,14925.11641,246.42318,,10
02_00059.jpg,keep,136.79392,125.73869,52.00000,7257.47578,120.81265,,12
02_00060.jpg,keep,184.99775,124.35886,70.00000,12404.81529,194.60199,,11
02_00061.jpg,keep,227.24668,117.82237,59.00000,15173.16118,253.76796,,7
02_00062.jpg,reject,243.01716,114.46497,48.00000,14358.87401,249.75672,duplicate (hamming = 4 <= 5),4
02_00063.jpg,keep,168.17746,115.30261,50.00000,11242.38707,169.47803,,7
02_00064.jpg,keep,178.27139,117.39478,52.00000,11528.75644,187.37758,,6
02_00065.jpg,reject,223.96608,119.09654,63.00000,13387.77228,228.80324,duplicate (hamming = 5 <= 5),5
02_00066.jpg,keep,148.49020,120.35902,57.00000,10150.32572,156.20464,,7
02_00067.jpg,keep,199.39533,122.83776,78.00000,12569.87369,202.47994,,7
02_00068.jpg,keep,185.14261,120.71161,80.00000,11745.99003,198.22940,,8
02_00069.jpg,keep,178.22946,121.15699,68.00000,11388.40808,192.33084,,13
02_00070.jpg,keep,92.34111,127.20541,93.00000,7042.01707,101.83501,,9
02_00071.jpg,keep,108.74858,121.42634,84.00000,7545.71995,111.20971,,7
02_00072.jpg,keep,167.61019,119.35137,71.00000,9596.09013,163.23070,,6
02_00073.jpg,reject,183.89220,120.06796,75.00000,10277.35087,183.82156,duplicate (hamming = 5 <= 5),5
02_00074.jpg,reject,139.71085,113.93294,65.00000,8253.73840,138.81377,duplicate (hamming = 5 <= 5),5
02_00075.jpg,reject,129.09185,115.02015,62.00000,7600.89418,129.68277,duplicate (hamming = 4 <= 5),4
02_00076.jpg,reject,151.01144,114.21811,58.00000,8426.28932,155.96947,duplicate (hamming = 3 <= 5),3
02_00077.jpg,reject,183.43277,111.23200,54.00000,9038.05218,183.70367,duplicate (hamming = 3 <= 5),3
02_00078.jpg,reject,180.08385,114.20234,60.00000,9365.66929,189.69535,duplicate (hamming = 5 <= 5),5
02_00079.jpg,keep,127.38160,116.46823,67.00000,7778.17771,135.88960,,6
02_00080.jpg,keep,174.81330,119.23151,64.00000,10603.50477,193.41984,,7
02_00081.jpg,reject,230.15650,117.04013,58.00000,12612.31858,248.03339,duplicate (hamming = 3 <= 5),3
02_00082.jpg,keep,239.88941,116.94462,55.00000,12817.49999,245.20566,,6
02_00083.jpg,keep,138.72535,118.14468,61.00000,9639.83815,151.12302,,6
02_00084.jpg,reject,247.92120,116.35557,57.00000,14156.12179,265.29236,duplicate (hamming = 3 <= 5),3
030_00001.jpg,keep,153.88854,110.69531,57.00000,16375.47436,224.75347,,19
030_00002.jpg,reject,131.30018,111.09659,57.00000,15656.97762,194.06700,duplicate (hamming = 3 <= 5),3
030_00003.jpg,reject,44.28371,107.08963,58.00000,8227.37150,74.59910,duplicate (hamming = 5 <= 5),5
030_00004.jpg,keep,76.06014,115.94721,71.00000,11026.89484,105.55064,,18
030_00005.jpg,keep,42.68925,121.70476,78.00000,7030.56120,71.76766,,9
030_00006.jpg,keep,89.10549,121.30934,72.00000,10867.69489,138.21224,,17
030_00007.jpg,keep,54.52854,122.55924,74.00000,7601.48190,82.53646,,9
030_00008.jpg,keep,68.71793,123.42942,74.00000,7504.51168,110.79790,,8
030_00009.jpg,keep,34.24483,128.25799,82.00000,4401.33827,56.85524,,16
030_00010.jpg,reject,11.21820,122.83222,74.00000,1326.40446,21.02863,blurry (norm_laplacian = 21.0 < 30),
030_00011.jpg,keep,32.05912,112.52241,46.00000,3242.87598,50.61118,,12
030_00012.jpg,keep,33.37230,107.44141,40.00000,3205.27995,46.18168,,15
030_00013.jpg,keep,25.95490,96.56167,32.00000,2301.55317,41.27463,,13
030_00014.jpg,keep,24.07853,79.91650,26.00000,1969.85991,42.98475,,13
030_00015.jpg,keep,41.08669,73.62387,24.00000,3345.60570,66.37745,,6
030_00016.jpg,keep,47.51268,71.75522,24.00000,3925.04398,78.12046,,14
030_00017.jpg,keep,32.75035,75.05625,27.00000,2788.31517,56.76648,,11
